,group,url
2219,2294,http://www.prnewswire.com/news-releases/positivity-feeds-the-growing-appetite-for-entrepreneurship-in-america-300179901.html
2220,1544,http://view.koreaherald.com/kh/view.php?ud=20151118000763
2221,8,http://abcnews.go.com/Technology/wireStory/french-foreign-minister-bans-planned-marches-paris-climate-35285328
2222,1136,http://feeds.reuters.com/~r/reuters/businessNews/~3/3Kc8L4U9wSQ/story01.htm
2223,2050,http://www.prnewswire.com/news-releases/colo-d-continues-strong-growth-and-announces-the-opening-of-a-second-mega-data-center-in-quebec-in-2016-551329591.html
2224,593,http://www.prnewswire.com/news-releases/kaiser-permanente-earns-top-marks-in-2016-corporate-equality-index-300180906.html
2225,1119,http://feeds.nbcnews.com/c/35002/f/663295/s/4b9676ba/sc/7/l/0L0Snbcnews0N0Cstoryline0Cparis0Eterror0Eattacks0Ccan0Egovernors0Eblock0Esyrian0Erefugees0Ewell0Eit0Edepends0En465171/story01.htm
2226,993,http://feeds.businesswire.com/click.phdo?i=e17077da6b79b6416b995f9061f9c2b5
2227,2017,http://www.prnewswire.com/news-releases/blue-sky-family-farms-is-now-available-in-natural-grocers-in-three-us-regions-300180815.html
2228,1702,http://www.thestar.com/business/2015/11/18/most-of-canadas-gdp-not-hurt-by-price-on-carbon-report.html
2229,2370,http://www.prnewswire.com/news-releases/testing-and-analysis-services-market-to-log-56-cagr-from-2015-to-2023-transparency-market-research-551335161.html
2230,1274,http://www.digitaltrends.com/computing/microsofts-new-bing-app-for-ios-serves-up-useful-information-from-other-apps/
2231,387,http://economictimes.feedsportal.com/c/33041/f/534037/s/4b985cd6/sc/24/l/0Leconomictimes0Bindiatimes0N0Cmarkets0Cstocks0Cnews0Ceuropean0Eshares0Efall0Eminers0Eamong0Eworst0Ehit0Carticleshow0C4982940A50Bcms/story01.htm
2232,255,http://arstechnica.com/tech-policy/2015/11/cab-medallion-owners-sue-nyc-blame-uber-for-ruining-business/
2233,2121,http://www.prnewswire.com/news-releases/frost--sullivan-recognizes-best-in-class-companies-at-awards-ceremony-300178189.html
2234,2065,http://www.prnewswire.com/news-releases/deloitte-global-ten-advanced-technologies-seen-to-shape-manufacturings-future-300180685.html
2235,548,http://feedproxy.google.com/~r/tribunereviewbusiness/~3/A9Nfbg74SX8/seasonal-retailers-holiday
2236,549,http://rss.nytimes.com/c/34625/f/640316/s/4b9667bd/sc/24/l/0L0Snytimes0N0C20A150C110C180Cus0Cjury0Egets0Ecase0Eagainst0Eex0Echief0Eof0Ewest0Evirginia0Ecoal0Emine0Eon0Esafety0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm
2237,331,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b982e9c/sc/31/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cworld0Enews0Cun0Echief0Eban0Eki0Emoon0Ecalls0Esuu0Ekyi0Epledging0Econtinued0Eun0Esupport0Efor0Ereforms0Carticleshow0C498283180Bcms/story01.htm
2238,2471,http://www.scoop.co.nz/stories/BU1511/S00615/two-million-members-for-air-nzs-airpoints-programme.htm
2239,921,http://feeds.businesswire.com/click.phdo?i=b5d96eb6edf5851c2014de9b15e8e475
2240,1620,http://www.bignewsnetwork.com/news/238674569/indian-agrochemicals-industry-to-be-worth-75-bn-report
2241,1163,http://feeds.theguardian.com/c/34708/f/663889/s/4b973608/sc/25/l/0L0Stheguardian0N0Cbusiness0C20A150Cnov0C180Chbos0Ereport0Eexpected0Eto0Eput0Efresh0Escrutiny0Eon0Eformer0Ebosses/story01.htm
2242,1248,http://www.scmp.com/business/companies/article/1880056/chinas-citic-bank-and-baidu-set-online-bank-venture
2243,1225,http://mf.feeds.reuters.com/c/871/f/435411/s/4b9a8d7c/sc/28/l/0L0Sreuters0N0Carticle0C20A150C110C180Cus0Etower0Esemiconduc0Emaxim0Eintg0Eplant0EidUSKCN0AT720A920A1511180DfeedType0FRSS0GfeedName0FtechnologyNews/story01.htm
2244,2200,http://www.prnewswire.com/news-releases/local-holiday-shopping-has-its-rewards-300180850.html
2245,64,http://allafrica.com/stories/201511180414.html
2246,2574,http://www.trucknews.com/features/the-view-from-saskatchewan/
2247,149,http://allafrica.com/stories/201511181498.html
2248,-1,http://www.techmeme.com/151118/p25#a151118p25
2249,735,http://feeds.businesswire.com/click.phdo?i=516a8f360f5988dca5437c1e1480eeb1
2250,243,http://ameinfo.com/transport-and-tourism/tourism/mice/abu-dhabi-business-tourism-targets-spanish-market/
2251,13,http://abcnews.go.com/Technology/wireStory/us-cuba-sign-environmental-accord-thaw-35274661
2252,18,http://allafrica.com/stories/201511180026.html
2253,1452,http://timesofindia.feedsportal.com/c/33039/f/533919/s/4b9a8754/sc/28/l/0Ltimesofindia0Bindiatimes0N0Cbusiness0Cindia0Ebusiness0CRBI0Eemployees0Estrike0Etomorrow0Elikely0Eto0Edisrupt0Esettlements0Carticleshow0C498336320Bcms/story01.htm
2254,170,http://allafrica.com/stories/201511181543.html
2255,493,http://telegraph.feedsportal.com/c/32726/f/567647/s/4b99adc2/sc/15/l/0L0Stelegraph0O0Ctechnology0Cgoogle0C120A0A26460CGoogle0Etries0Eto0Ebreathe0Enew0Elife0Einto0EGoogle0Ewith0Esite0Eredesign0Bhtml/story01.htm
2256,1809,http://www.digitaltrends.com/gaming/best-ps4-bundle-deals/
2257,2387,http://www.prnewswire.com/news-releases/tryp-by-wyndham-debuts-in-puerto-rico-strengthens-caribbean-presence-300181277.html
2258,2669,http://www.zdnet.com/article/airbnb-argues-boost-to-economy-makes-up-for-tax-evasion/
2259,1266,http://news.yahoo.com/instamoms-social-media-phenomenon-child-002517594.html
2260,435,http://en.portnews.ru/news/210051/
2261,1273,http://www.digitaltrends.com/social-media/marc-andreessen-just-dumped-a-whole-lot-of-facebook-stock-should-anyone-be-worried/
2262,21,http://allafrica.com/stories/201511180039.html
2263,2581,http://www.upi.com/Business_News/Energy-Industry/2015/11/18/EU-moves-major-funding-toward-energy-strategy/8831447854764/
2264,2429,http://www.proactiveinvestors.co.uk/companies/news/119341/88-energys-icewine-drilling-waylaid-ahead-of-main-target-119341.html
2265,1727,http://www.prnewswire.com/news-releases/usaa-h-e-b-publix-and-trader-joes-have-most-loyal-customers-according-to-temkin-group-research-300180737.html
2266,2293,http://www.prnewswire.com/news-releases/pork-industry-committed-to-responsible-antibiotics-use-300180870.html
2267,-1,http://www.wsj.com/articles/china-japan-shed-u-s-treasury-holdings-1447824480?mod=rss_markets_main
2268,1160,http://feeds.theguardian.com/c/34708/f/663833/s/4b9d783a/sc/15/l/0L0Stheguardian0N0Ctechnology0Cshortcuts0C20A150Cnov0C180Cwhy0Estaring0Eat0Escreens0Eis0Emaking0Eus0Efeel0Esick/story01.htm
2269,2410,http://www.prnewswire.com/news-releases/wellcare-to-create-250-full-time-jobs-and-to-open-nine-offices-in-iowa-300180689.html
2270,2367,http://www.prnewswire.com/news-releases/taiwan-showcases-10-must-see-green-products-that-deliver-energy-savings-of-up-to-61-percent-300180785.html
2271,2305,http://www.prnewswire.com/news-releases/quest-pharmatechs-subsidiary-oncoquest-closes-us-13000000-preferred-share-private-placement-with-hepalink-usa-to-fund-immunotherapy-for-treatment-of-cancer-300181100.html
2272,443,http://en.portnews.ru/news/210080/
2273,-1,http://www.globaltimes.cn/content/953547.shtml
2274,159,http://allafrica.com/stories/201511181509.html
2275,697,http://feeds.businesswire.com/click.phdo?i=3e59301b18c77ae3ee5c43b2dbc9f14d
2276,568,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEDl7Cw_o097IEzfHhkKvn437fzlQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778994976601&ei=kKBMVujlNKKIzAOckZrIDg&url=http://www.reuters.com/article/2015/11/18/us-usa-economy-idUSKCN0T71UQ20151118
2277,2254,http://www.prnewswire.com/news-releases/new-research-quantifies-value-of-increased-productivity-from-improved-indoor-air-quality-300181023.html
2278,205,http://allafrica.com/stories/201511181873.html
2279,43,http://allafrica.com/stories/201511180779.html
2280,439,http://en.portnews.ru/news/210072/
2281,1508,http://venturebeat.com/2015/11/17/ubers-main-rival-in-india-ola-raises-500m-to-go-deeper-into-existing-markets/
2282,358,http://www.seattlepi.com/news/article/Honda-has-the-most-high-risk-models-in-Takata-air-6640536.php
2283,219,http://ameinfo.com/finance-and-economy/economy/employment/mashreq-emriatisation-wins-outstanding-performance-award/
2284,1286,http://recode.net/2015/11/18/life-after-crowdfunding-startups-that-landed-vc-money-after-online-campaigns/
2285,2158,http://www.prnewswire.com/news-releases/infosys-foundation-usa-announces-grants-to-expand-inclusivity-of-computer-science-education-among-young-people-551342171.html
2286,301,http://economictimes.feedsportal.com/c/33041/f/534026/s/4b9afda0/sc/15/l/0Leconomictimes0Bindiatimes0N0Ctech0Chardware0Cas0Eemerging0Emarkets0Egrow0Eandroid0Eextends0Esmartphone0Elead0Carticleshow0C49834360A0Bcms/story01.htm
2287,1311,http://rss.feedsportal.com/c/33846/f/610141/p/1/s/4438fae1/sc/3/l/0L0Sscotsman0N0Ccollagen0Esolutions0Eboss0Enames0Enew0Echief0Ebusiness0Eofficer0E10E3951225/story01.htm
2288,2263,http://www.prnewswire.com/news-releases/novelis-opens-new-aluminum-automotive-heat-treatment-line-in-europe-to-deepen-commitment-to-global-automakers-300180381.html
2289,-1,http://www.proactiveinvestors.co.uk/companies/news/119339/goldplat-commissions-first-of-new-elution-plants-119339.html
2290,540,http://feedproxy.google.com/~r/techradar/allnews/~3/pXAvQn7L8kw/story01.htm
2291,2120,http://www.prnewswire.com/news-releases/frost--sullivan-lauds-exact-for-developing-its-multifunctional-enterprise-resource-planning-solution-exact-macola-10-300180795.html
2292,421,http://economictimes.indiatimes.com/wealth/real-estate/news/realty-pe-fund-raising-investments-witnessing-focus-in-asset-classes-says-jll-india/articleshow/49827125.cms
2293,1076,http://feeds.foxbusiness.com/~r/foxbusiness/investing/mixed/~3/VUDIe2-2SoA/
2294,2563,http://www.theverge.com/2015/11/18/9754302/oppo-phones-getting-near-stock-android-for-western-markets
2295,321,http://www.bignewsnetwork.com/news/238651873/merger-of-beer-giants-threatening-global-health-experts
2296,60,http://allafrica.com/stories/201511180385.html
2297,395,http://economictimes.feedsportal.com/c/33041/f/534037/s/4b9a3ee3/sc/28/l/0Leconomictimes0Bindiatimes0N0Cmarkets0Cstocks0Crecos0Creliance0Ejio0Ea0Ejoker0Ein0Ethe0Etelecom0Epack0Epankaj0Esharma0Eequirus0Esecurities0Carticleshow0C498316610Bcms/story01.htm
2298,1797,http://www.dallasnews.com/business/retail/20151118-two-dallas-ugly-christmas-sweater-stores-have-a-knit-to-pick-with-each-other.ece
2299,1863,http://www.globaltimes.cn/content/953492.shtml
2300,1749,http://www.cityam.com/229024/paris-attacks-terror-suspects-swooped-on-today-were-aiming-for-business-district-investigators-believe
2301,1152,http://feeds.theguardian.com/c/34708/f/663833/s/4b960f01/sc/28/l/0L0Stheguardian0N0Cuk0Enews0C20A150Cnov0C180Cnational0Eliving0Ewage0Epush0Eup0Ewages0Emore0Ehalf0Eemployers0Esurvey/story01.htm
2302,2620,http://www.wsj.com/articles/japanese-deflation-threat-hangs-over-china-1447867554?mod=pls_whats_news_us_business_f
2303,890,http://feeds.businesswire.com/click.phdo?i=a1a62896f0762cdea9a7a9c19345f0de
2304,2642,http://www.zawya.com/story/Dubai_office_market_stabilising_after_period_of_strong_activity_Cluttons-ZAWYA20151118082540/
2305,561,http://www.businesscloudnews.com/2015/11/18/citrix-to-axe-1000-staff-and-spin-off-goto-amid-shareholder-pressure/?utm_source=rss&utm_medium=rss&utm_campaign=citrix-to-axe-1000-staff-and-spin-off-goto-amid-shareholder-pressure
2306,1779,http://www.crainsdetroit.com/article/20151118/BLOG011/151119810/business-leaders-less-optimistic-about-2016-after-deals-hit-8-year
2307,593,http://feeds.businesswire.com/click.phdo?i=061430f0183e49331b5a61b167dd926d
2308,2187,http://www.prnewswire.com/news-releases/ldk-solar-announces-onshore-restructuring-300181257.html
2309,258,http://rss.cnn.com/c/35493/f/677907/s/4b9c4be4/sc/7/l/0Lmoney0Bcnn0N0C20A150C110C180Ctechnology0Cencryption0Eterrorists0Cindex0Bhtml0Dsection0Fmoney0Itechnology/story01.htm
2310,198,http://allafrica.com/stories/201511181815.html
2311,502,http://thenextweb.com/google/2015/11/18/googles-lowered-app-prices-in-the-play-store-for-17-countries/
2312,236,http://ameinfo.com/technology/innovation/masdar-preparing-research-and-collaboration-launches-to-mark-uae-innovation-week/
2313,-1,http://www.adn.com/article/20151118/conocophillips-approves-900-million-project-national-petroleum-reserve-alaska
2314,25,http://allafrica.com/stories/201511180675.html
2315,703,http://www.business-standard.com/article/pti-stories/dr-reddy-s-buys-ipr-for-anti-coagulant-drug-for-17-5-mn-115111800646_1.html
2316,358,http://www.japantimes.co.jp/news/2015/11/19/business/corporate-business/honda-models-risk-inflator-dangers-tied-takata-air-bag-recall/
2317,1364,http://www.prnewswire.com/news-releases/solarcity-and-silver-lake-kraftwerk-announce-100-million-strategic-investment-300180995.html
2318,315,http://economictimes.feedsportal.com/c/33041/f/534032/s/4b9949c4/sc/3/l/0Leconomictimes0Bindiatimes0N0Cindustry0Cbanking0Cfinance0Cpaynimo0Eto0Ebe0Epayment0Egateway0Efor0Ekeys0Ehotels0Carticleshow0C49831150A0Bcms/story01.htm
2319,2503,http://www.seattlepi.com/news/article/Pierce-recalls-910-fire-trucks-to-fix-wheel-6640861.php
2320,361,http://feeds.foxbusiness.com/~r/foxbusiness/latest/~3/MxKKDJ59K34/
2321,247,http://www.bbc.co.uk/news/business-34851718#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
2322,1077,http://www.wsj.com/articles/lowes-posts-better-than-expected-quarter-1447847551?mod=pls_whats_news_us_business_f
2323,495,http://www.theverge.com/2015/11/18/9757176/yahoo-betting-sites-investigation-daily-fantasy-sports-nys
2324,716,http://feeds.businesswire.com/click.phdo?i=47b1f4816849cd46260ee977e704f7d4
2325,593,http://www.denverpost.com/business/ci_29134165/ball-level-3-whitewave-earn-top-rating-lgbt?source=rss
2326,1164,http://feeds.theguardian.com/c/34708/f/663889/s/4b979ac2/sc/15/l/0L0Stheguardian0N0Cmoney0C20A150Cnov0C180Cpay0Epension0Epot0Eadvice0Etwice0Efinancial0Eadviser0Eaviva/story01.htm
2327,15,http://agmetalminer.com/2015/11/18/chinese-steel-prices-hit-record-lows-aluminum-surcharges-fall-in-europe/
2328,410,http://economictimes.indiatimes.com/jobs/gurgaon-based-contact-centre-technology-provider-ameyo-to-hire-200-workers/articleshow/49829221.cms
2329,1220,http://invezz.com/news/equities/21279-Imperial-Tobacco-share-price-BAT-and-JT-viewed-as-most-likely-potential-bidders-?utm_source=rss
2330,1998,http://www.prnewswire.com/news-releases/asia-pacific-food-market-hot-new-trends-survey-of-12000-consumers-551578621.html
2331,1789,http://www.crainsdetroit.com/article/20151118/NEWS/151119842/utica-pro-baseball-league-to-unveil-3-team-names-monday
2332,2176,http://www.prnewswire.com/news-releases/jump-starting-the-nigerian-agricultural-revolution-safe-efficient-reroute-of-ngl-line-helps-keep-fertilizer-plant-construction-on-track-300173703.html
2333,593,http://feeds.businesswire.com/click.phdo?i=186705f4c4119e95f505c9d91a8c2753
2334,385,http://economictimes.feedsportal.com/c/33041/f/534037/s/4b97f57d/sc/15/l/0Leconomictimes0Bindiatimes0N0Cmarkets0Cstocks0Cnews0Ctop0E50Epharma0Estocks0Ewhich0Elook0Egood0Eafter0Esteep0Ecorrection0Carticleshow0C498282910Bcms/story01.htm
2335,1668,http://www.business-standard.com/article/markets/cheaper-pellet-offers-from-china-worry-domestic-makers-115111800684_1.html
2336,134,http://allafrica.com/stories/201511181310.html
2337,1127,http://feeds.nbcnews.com/c/35002/f/663295/s/4b9d2aa2/sc/3/l/0L0Snbcnews0N0Cpolitics0Cpolitics0Enews0Cpoll0Emajority0Eamericans0Eoppose0Eaccepting0Esyrian0Erefugees0En465816/story01.htm
2338,1819,http://www.digitaltrends.com/movies/star-wars-luke-skywalker-kill-supercut/
2339,-1,http://www.digitaltrends.com/wearables/apple-watch-official-dock/
2340,886,http://feeds.businesswire.com/click.phdo?i=e5c052d46d981a597fc797f801f60e2e
2341,1215,http://invezz.com/news/equities/21272-BP-share-price-Company-to-sell-Alabama-petrochemicals-plant?utm_source=rss
2342,475,http://news.yahoo.com/amazon-black-friday-2015-sale-announced-starts-friday-143903355.html
2343,2308,http://www.prnewswire.com/news-releases/raytheon-company-declares-quarterly-cash-dividend-and-increases-share-repurchase-authorization-by-20-billion-300181419.html
2344,1288,http://recode.net/2015/11/18/paris-attacks-bring-encryption-to-the-political-forefront/
2345,1881,http://www.ibtimes.com/abu-sayyaf-beheading-who-bernard-then-malaysia-shocked-sickened-citizens-killing-2189453
2346,1077,http://news.yahoo.com/lowes-cos-quarterly-sales-rise-5-percent-110615432--finance.html
2347,57,http://allafrica.com/stories/201511180362.html
2348,896,http://feeds.businesswire.com/click.phdo?i=a5f58d5135ef9f20bc1a3b537c6fc93e
2349,1184,http://www.ibtimes.com/muslim-dominated-nations-hold-overwhelmingly-negative-views-isis-pew-survey-finds-2189491
2350,919,http://feeds.businesswire.com/click.phdo?i=b36c349ec2df9f0010a9e8b8bc4e3c6a
2351,1425,http://telegraph.feedsportal.com/c/32726/f/568312/s/4b9da6e6/sc/24/l/0L0Stelegraph0O0Cfinance0Ceconomics0C120A0A35990CIt0Ewill0Etake0Eanother0E1180Eyears0Eto0Eclose0Ethe0Eeconomic0Egender0Egap0EWEF0Esays0Bhtml/story01.htm
2352,1290,http://recode.net/2015/11/18/the-life-and-death-truth-of-autonomous-driving/
2353,423,http://en.portnews.ru/news/210028/
2354,1525,http://venturebeat.com/2015/11/18/why-the-next-10-years-of-esports-will-smash-the-last-10/
2355,383,http://uk.reuters.com/article/2015/11/18/australia-stocks-idUKL3N13D28020151118?feedType=RSS&feedName=rbssFinancialServicesAndRealEstateNews
2356,2511,http://www.seattlepi.com/news/world/article/Former-Nicaraguan-minister-missing-3-dead-in-6639429.php
2357,2303,http://www.prnewswire.com/news-releases/qra-corp-welcomes-tech-industry-veteran-david-lizius-to-help-solve-one-of-the-greatest-hurdles-for-innovation-300180718.html
2358,803,http://feeds.businesswire.com/click.phdo?i=7794f3e4a9f3ac2360ce5cb407067dd5
2359,1854,http://www.globaltimes.cn/content/953369.shtml
2360,490,http://feedproxy.google.com/~r/cnet/tcoc/~3/6BDS3AGAvjY/story01.htm
2361,1259,http://uk.reuters.com/article/2015/11/18/autos-geely-idUKL3N13D3YA20151118?feedType=RSS&feedName=rbssEnergyNews
2362,1138,https://news.yahoo.com/china-october-home-prices-rise-1st-time-14-082445252--business.html
2363,500,http://www.cnet.com/news/neil-degrasse-tyson-sex-in-space/
2364,133,http://allafrica.com/stories/201511181299.html
2365,508,http://www.cnet.com/news/deus-ex-mankind-divided-delayed-six-months/
2366,253,http://feedproxy.google.com/~r/cnet/tcoc/~3/yl49jVEEAqw/story01.htm
2367,1577,http://www.adn.com/article/20151118/anchorage-mail-carrier-stole-drugs-mail-charges-say
2368,1604,http://www.azom.com/news.aspx?newsID=44805
2369,327,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b982e96/sc/7/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cworld0Enews0Cwhite0Ehouse0Eholds0Ecall0Ewith0E340Egovernors0Eon0Esyrian0Erefugees0Carticleshow0C498289480Bcms/story01.htm
2370,593,http://feeds.businesswire.com/click.phdo?i=47a40514d55aaad506ada3027c15c3f4
2371,1294,http://rss.cnn.com/c/35493/f/676930/s/4b9bcc0f/sc/27/l/0Lmoney0Bcnn0N0C20A150C110C180Cnews0Ccompanies0Cbarbie0Eboy0Ead0Emattel0Emoschino0Cindex0Bhtml0Dsection0Fmoney0Inews0Iinternational/story01.htm
2372,503,http://www.cnet.com/news/bill-nye-says-nascar-is-the-anti-nasa/
2373,475,http://feedproxy.google.com/~r/cnet/tcoc/~3/HjyGejWAgbg/story01.htm
2374,1031,http://feeds.businesswire.com/click.phdo?i=f548ef096d8184f22c43fd0b2c29aa8e
2375,1379,http://rss.nytimes.com/c/34625/f/640387/s/4b9b3a32/sc/28/l/0L0Snytimes0N0C20A150C110C190Ctechnology0Cpersonaltech0Cfoiling0Eelectronic0Esnoops0Ein0Eemail0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm
2376,24,http://allafrica.com/stories/201511180357.html
2377,2521,http://www.theaustralian.com.au/business/technology/spotify-to-offer-artists-data-on-fans/story-e6frgakx-1227613656660?from=public_rss
2378,1149,http://feeds.reuters.com/~r/reuters/businessNews/~3/dbypZmd7jj4/story01.htm
2379,253,http://feedproxy.google.com/~r/TheBoyGeniusReport/~3/nsmtp9F_2Ns/
2380,1605,http://www.azom.com/news.aspx?newsID=44806
2381,2289,http://www.prnewswire.com/news-releases/platts-spot-prices-of-lng-for-december-delivery-up-87-on-competing-demand-300180669.html
2382,1512,http://venturebeat.com/2015/11/18/app-store-optimization-money-for-nothing-and-clicks-for-free-webinar/
2383,619,http://www.seattlepi.com/news/article/ConAgra-transformation-continues-spins-off-6640390.php
2384,168,http://allafrica.com/stories/201511181540.html
2385,379,http://economictimes.feedsportal.com/c/33041/f/534037/s/4b9a3ee2/sc/24/l/0Leconomictimes0Bindiatimes0N0Cmarkets0Cstocks0Cnews0Caviation0Estocks0Espicejet0Einterglobe0Erise0Ejet0Eairways0Eslumps0Carticleshow0C4983290A30Bcms/story01.htm
2386,1823,http://www.digitaltrends.com/music/rdio-owed-220-million-when-it-filed-for-bankruptcy/
2387,222,http://ameinfo.com/finance-and-economy/economy/healthcare/kfh-takes-part-in-world-diabetes-day/
2388,356,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b9a4a97/sc/28/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cbusiness0Cfederal0Ereserve0Erate0Ehike0Elikely0Eto0Etrigger0Enext0Eleg0Eof0Ecommodity0Elosses0Carticleshow0C498329960Bcms/story01.htm
2389,1675,http://www.business-standard.com/article/reuters/gold-ekes-out-gains-languishes-near-2010-low-115111800811_1.html
2390,1609,http://www.globaltimes.cn/content/953416.shtml
2391,2003,http://www.prnewswire.com/news-releases/azrieli-group-azrg-ta-results-of-the-third-quarter-of-2015-300180877.html
2392,1291,http://recode.net/2015/11/18/wearable-tech-company-athos-raises-35-5-million-wants-to-crush-nike/
2393,246,http://mf.feeds.reuters.com/c/871/f/435411/s/4b9c7122/sc/28/l/0L0Sreuters0N0Carticle0C20A150C110C180Cus0Esprint0Ecorp0Eplans0EidUSKCN0AT72MV20A1511180DfeedType0FRSS0GfeedName0FtechnologyNews/story01.htm
2394,99,http://allafrica.com/stories/201511180896.html
2395,319,http://www.thestar.com/business/2015/11/18/teck-cuts-1000-jobs-dividend-to-reduce-costs.html
2396,-1,http://www.prnewswire.com/news-releases/field-agents-live-black-friday-scoreboard-tracks-which-retailers-are-winning-the-biggest-shopping-day-of-the-year-300181389.html
2397,1709,http://www.cbc.ca/news/technology/giant-wasp-1.3324388?cmp=rss
2398,502,http://news.yahoo.com/google-lowering-minimum-purchase-price-172928703.html
2399,55,http://thenextweb.com/facebook/2015/11/18/facebook-partners-with-airtel-africa-to-bring-internet-org-free-basics-to-17-countries/
2400,-1,http://economictimes.feedsportal.com/c/33041/f/534037/s/4b9a0804/sc/21/l/0Leconomictimes0Bindiatimes0N0Cmarkets0Cstocks0Cnews0Cgovernment0Eto0Eraise0Ers0E210A0A0A0Ecrore0Eat0Ecurrent0Eprice0Efrom0Ecoal0Eindia0Estake0Esale0Carticleshow0C498324810Bcms/story01.htm
2401,1368,http://rssfeeds.usatoday.com/~/123985413/0/usatodaycommoney-topstories~Cond%c3%a9-Nast-to-shutter-Details-magazine-next-month/
2402,2472,http://www.scoop.co.nz/stories/BU1511/S00617/scion-first-to-apply-for-drone-beyond-line-of-sight-flying.htm
2403,1155,http://feeds.theguardian.com/c/34708/f/663833/s/4b9a02cd/sc/38/l/0L0Stheguardian0N0Cuk0Enews0C20A150Cnov0C180Cgq0Epublisher0Econtempt0Eof0Ecourt0Ephone0Ehacking0Earticle0Ebrooks0Ecoulson/story01.htm
2404,1761,http://www.cnbc.com/2015/11/18/bold-predictions-the-de-extinction-of-woolly-mammoths-commentary.html
2405,-1,http://www.zdnet.com/article/watch-the-live-stream-of-microsofts-connect-virtual-developer-event-here/
2406,492,http://www.cnet.com/news/street-fighter-5-interview-yoshinori-ono-on-dlc-plans-beta-woes-and-xbox-one-fans/
2407,75,http://allafrica.com/stories/201511180561.html
2408,11,http://mf.feeds.reuters.com/c/871/f/435411/s/4b9954ea/sc/21/l/0L0Sreuters0N0Carticle0C20A150C110C180Cus0Efairchild0Esemico0Em0Ea0EidUSKCN0AT71HH20A1511180DfeedType0FRSS0GfeedName0FtechnologyNews/story01.htm
2409,253,http://mf.feeds.reuters.com/c/871/f/435411/s/4b9d91e6/sc/7/l/0L0Sreuters0N0Carticle0C20A150C110C180Cus0Efrance0Eshooting0Etelegram0Eshutdown0EidUSKCN0AT734R20A1511180DfeedType0FRSS0GfeedName0FtechnologyNews/story01.htm
2410,65,http://allafrica.com/stories/201511180423.html
2411,2299,http://www.prnewswire.com/news-releases/public-safety-and-security-market-by-solution-service-vertical-and-region---global-forecast-to-2020-300181213.html
2412,1677,http://www.business-standard.com/article/technology/micromax-steps-up-to-4g-strategy-with-launch-of-canvas-express-4g-115111800815_1.html
2413,-1,http://www.digitaltrends.com/buying-guides/black-friday-deals/
2414,2441,http://www.proactiveinvestors.co.uk/companies/news/119371/jammin-java-comes-out-fighting-after-sec-complaint-119371.html
2415,78,http://allafrica.com/stories/201511180593.html
2416,420,http://economictimes.indiatimes.com/wealth/real-estate/news/real-estate-not-yet-out-of-the-woods-top-realtors-facing-refinancing-risk/articleshow/49833266.cms
2417,288,http://www.wsj.com/articles/delta-air-lines-plans-to-increase-stake-in-aeromexico-1447887758?mod=pls_whats_news_us_business_f
2418,1501,http://uk.reuters.com/article/2015/11/18/syria-islamicstate-oil-idUKL1N13D01L20151118?feedType=RSS&feedName=rbssEnergyNews
2419,200,http://allafrica.com/stories/201511181821.html
2420,1667,http://www.business-standard.com/article/finance/india-inc-s-oct-foreign-borrowings-down-24-115111801196_1.html
2421,496,http://www.cnet.com/news/former-uncharted-4-dev-defends-multiplayer-microtransactions/
2422,295,http://economictimes.feedsportal.com/c/33041/f/534026/s/4b97cb9f/sc/15/l/0Leconomictimes0Bindiatimes0N0Ctech0Cinternet0Cgoogle0Eupdates0Emobile0Eapp0Eto0Eanswer0Ecomplex0Equestions0Esoon0Carticleshow0C498281690Bcms/story01.htm
2423,1138,http://www.globaltimes.cn/content/953469.shtml
2424,1289,http://recode.net/2015/11/18/recode-decode-two-bit-circus-says-games-can-inspire-a-generation-of-engineers/
2425,2655,http://www.zawya.com/story/Marriott_discusses_Starwood_acquisition-DE151118085846605643/
2426,1771,http://www.cnbc.com/2015/11/18/start-up-gives-average-joe-investors-access-to-smarter-trades.html
2427,1815,http://www.digitaltrends.com/mobile/sony-in-house-smartphone-processor-news/
2428,1917,http://www.iii.co.uk/articles/278097/will-lloyds-banking-group-plc-reach-100p-ever-again
2429,1017,http://feeds.businesswire.com/click.phdo?i=ecf8d24827f1fc1401e13f37d94f46c2
2430,1803,http://www.digitaltrends.com/computing/star-wars-battlefront-pc-guide/
2431,1381,http://rss.nytimes.com/c/34625/f/640387/s/4b9c8984/sc/28/l/0Lopen0Bblogs0Bnytimes0N0C20A150C110C180Cusing0Ego0Eand0Epython0Enltk0Efor0Enews0Eanalysis0C0Dpartner0Frss0Gemc0Frss/story01.htm
